2025-11-19T08:50:14.085179   f:437.7778857560108 MHz.   payload(base32):QKTYAAIBO7XNKPAAAAN6EAAAX7IAAABSNP7QCKQEAAAACTQAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAACAIBAEAQCAAAAF365VJ4AAAHX7P4AAGM362LVC35IALLFBDQ47QAAAAQAAAGCGRAAAAAAAAQAAAKAYAAAAAAO7XNKPABAEAQCAAAAAAACE47AAAAAALX53KTXCNN4DDOB7RI7M======   P_pl:4.836395697589482e-07   P_noise:1.7423600000000003e-08
2025-11-19T08:51:13.939589   f:437.77505882858225 MHz.   payload(base32):QKTYAAIAO7XNK6AOLIJEQDJADRWAAGYAAEAE2AADABFQASIBBAAQQAE6AGWADCAATEAAIAAEAACAABIAAAAAAA3X53KXQAA3AANP7DPTCL7ZA57O2V4AAAQAAAAACAACAAAAGTQAD4ACFKUEKKQ7LTOO6Q======   P_pl:3.7455847283126787e-07   P_noise:1.92505e-08
2025-11-19T08:51:14.085283   f:437.77519805210727 MHz.   payload(base32):QKTYAAIBO7XNK6AAAAN6EAAAX6JAAABSNP7QCKQEAAAACTQAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAACAIBAEAQCAAAAF365VLYAAAHX7P6AAGM362LVC4QUALLFBDQ47QAAAAQAAAGCLMAAAAAAAAQAAAKBAAAAAAAO7XNK6ABAEAQCAAAAAAACE47AAAAAALX53KXOJPTNIRY4NP2TA======   P_pl:4.3319967363038714e-07   P_noise:1.92505e-08
2025-11-19T08:52:13.936622   f:437.7724792712764 MHz.   payload(base32):QKTYAAIAO7XNLNAQSUIWADJTDSEAAGYAAEAE2AADAA7AA2YBMEAWCAFSAFXQDOAAUUAAIAAEAACAABIAAAAAAA3X53K3IAA5AAO77EHUYD7ZG57O2W2AAAQAAAAACAACAAAAGTQAEEACKL5POJEFGII6VA======   P_pl:6.037497788369876e-07   P_noise:1.8424953860819827e-08
2025-11-19T08:54:13.935118   f:437.76858883597555 MHz.   payload(base32):QKTYAAIAO7XNMLAQSUJBSDEWDSEAAGYAAEAE2AADABQQBAYB4IA6EAFYACNQDJQA34AAKAAEAACQABIAAAAAAA3X53LCYABEAAR77DQOWP7ZE57O2YWAAAYAAAAACADJAAAAGTIAFAACWOV376KBMPCK4M======   P_pl:2.9789049285033365e-08   P_noise:2.1784576930409914e-08
2025-11-19T08:54:14.081188   f:437.7686713092007 MHz.   payload(base32):QKTYAAIBO7XNMLAAAAN6EAAAX3MAAABSNP7QCKQEAAAACTQAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAACAIBAEAQCAAAAF365VRMAAAHX7QEAAGM362LVC6KYALLFBDQ47QAAAAQAAAGCZ5AAAAAAAAQAAAKBYAAAAAAO7XNMLABAEAQCAAAAAAACE47AAAAAALX53LCWPCAU72N4JQMV4======   P_pl:1.656779265157049e-07   P_noise:2.7243141782322866e-08
2025-11-19T08:55:13.934901   f:437.7676480882133 MHz.   payload(base32):QKTYAAIAO7XNM2AS2AIWADUZDR2QAGYAAEAFAAADABFQC5YBEUASKAFVAFZADRABFAAAKAAFAACQABIAAAAAAA3X53LGQABHAATP7DYOX37ZE57O2ZUAAAYAAAAACAACAAAAGTIAFMAC6PLZX47MMN3Z2Y======   P_pl:2.732355138226883e-07   P_noise:3.0712600000000003e-08
2025-11-19T08:55:14.080214   f:437.76775112419233 MHz.   payload(base32):QKTYAAIBO7XNM2AAAAN6CAAAX2MQAABSNP7QCKQEAAAACTQAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAACAIBAEAQCAAAAF365VTIAAAHX7QGAAGM362LVC66EALLFBDQ47QAAAAQAAAGC6YAAAAAAAAQAAAKCAAAAAAAO7XNM2ABAEAQCAAAAAAACE47AAAAAALX53LGOJ2EARIFCM6NM4======   P_pl:3.8360784879474074e-07   P_noise:3.0712600000000003e-08
2025-11-19T10:20:13.813029   f:437.78544891420825 MHz.   payload(base32):QKTYAAIAO7XOUVAS2AJLKDMODPMQAGYAAEAFAAADABBADCYBYIA4EAEJAAEQCYACQUAAAAAAAAAAAAIAAAAAAA3X53VFIAA4AAN77AAOWX7XU57O5JKAAAQAAAAACAACAAAAGTQADYACET4FS4FBTK2MXU======   P_pl:6.342869275500476e-08   P_noise:4.181379847473785e-08
2025-11-19T10:20:13.959028   f:437.7857047316776 MHz.   payload(base32):QKTYAAIBO7XOUVAAAAN6CAAAVH4AAABSNP7QCKQEAAAACTQAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAACAIBAEAQCAAAAF3652SUAAAHX7VQAAGM362LVESNAALLFBDQ47QAAAAQAAAGP2PAAAAAAAAQAAAKXIAAAAAAO7XOUVABAEAQCAAAAAAACE47AAAAAALX53VFHYFZT3R2DVBWGA======   P_pl:6.099837062819576e-07   P_noise:6.669292395909423e-08
2025-11-19T10:21:13.962038   f:437.78562577704093 MHz.   payload(base32):QKTYAAIBO7XOVEAAAAN6EAAAVG5AAABSNP7QCKQEAAAACTQAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAACAIBAEAQCAAAAF3652UQAAAHX7VSAAGM362LVETAMALLFBDQ47QAAAAQAAAGP7KAAAAAAAAQAAAKXQAAAAAAO7XOVEABAEAQCAAAAAAACE47AAAAAALX53VI7XHQS73RFI6RSE======   P_pl:5.605508860482104e-07   P_noise:4.44351e-08
2025-11-19T10:22:13.810341   f:437.7852891006794 MHz.   payload(base32):QKTYAAIAO7XOVTALAQJGUDP4DPRAAGYAAEAFAAADABFQBAYB3QA5YAE6ABNQCJQCAIAACAABAABAAAYAAAAAAA3X53VMYAAYAAMP7B7ZZT7YQ57O5LGAAAQAAAAACAFHAAAAGTQADMAB6JVX27MEWQFDHI======   P_pl:4.354947492850334e-07   P_noise:3.34355e-08
2025-11-19T10:22:13.956492   f:437.78536579812237 MHz.   payload(base32):QKTYAAIBO7XOVTAAAAN6CAAAVF6AAABSNP7QCKQEAAAACTQAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAACAIBAEAQCAAAAF3652WMAAAHX7VUAAGM362LVETTYALLFBDQ47QAAAAQAAAGQEFAAAAAAAAQAAAKXYAAAAAAO7XOVTABAEAQCAAAAAAACE47AAAAAALX53VMWAJWNMRHF6PBHM======   P_pl:8.822654061358656e-07   P_noise:3.34355e-08
2025-11-19T10:23:13.949938   f:437.7848175310076 MHz.   payload(base32):QKTYAAIBO7XOWCAAAAN6EAAAVE7AAABSNP7QCKQEAAAACTQAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAACAIBAEAQCAAAAF3652YIAAAHX7VWAAGM362LVEUHEALLFBDQ47QAAAAQAAAGQJAAAAAAAAAQAAAKYAAAAAAAO7XOWCABAEAQCAAAAAAACE47AAAAAALX53VQPEBIWAZYZDQX2Q======   P_pl:9.968381300219138e-07   P_noise:4.4772700000000004e-08
2025-11-19T10:24:13.801459   f:437.7833443914443 MHz.   payload(base32):QKTYAAIAO7XOWRATDAJSYDEWDP7AAGYAAEAE2AADABEQASIBZIA4UAEGAAEQC3ACF4AAGAACAABQABAAAAAAAA3X53VUIAAZAAMP7DAC2X7ZA57O5NCAAAQAAAAACAACAAAAGTQADQACARZYOR7XR4OGCE======   P_pl:1.2466484080076264e-06   P_noise:4.72152e-08
2025-11-19T10:24:13.947281   f:437.78340037331117 MHz.   payload(base32):QKTYAAIBO7XOWRAAAAN6EAAAVEAAAABSNP7QCKQEAAAACTQAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAACAIBAEAQCAAAAF36522EAAAHX7VYAAGM362LVEU2QALLFBDQ47QAAAAQAAAGQN3AAAAAAAAQAAAKYIAAAAAAO7XOWRABAEAQCAAAAAAACE47AAAAAALX53VUHAEDVJZKP2AZZA======   P_pl:2.356569831994156e-06   P_noise:4.7215199999999994e-08
2025-11-19T10:25:13.799046   f:437.7785016840622 MHz.   payload(base32):QKTYAAIAO7XOXAASVIJNWDP4DP7AAGYAAEAE2AADAA7AA2YB2YA5MAEPAAEQC4QB6YAAGAADAACAABAAAAAAAA3X53VYAAA3AANP7C7X4H7Y657O5OAAAAQAAAAACAACAAAAGTQADYACFPXG5E2B5YVFCA======   P_pl:1.7957876453765491e-06   P_noise:2.02535e-08
2025-11-19T10:25:13.945596   f:437.77867595155976 MHz.   payload(base32):QKTYAAIBO7XOXAAAAAN6CAAAVDAQAABSNP7QCKQEAAAACTQAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAACAIBAEAQCAAAAF36524AAAAHX7V2AAGM362LVEVN4ALLFBDQ47QAAAAQAAAGQSWAAAAAAAAQAAAKYQAAAAAAO7XOXAABAEAQCAAAAAAACE47AAAAAALX53VX6DZSY7KV4DOHMM======   P_pl:3.0239128049671293e-06   P_noise:2.02535e-08
2025-11-19T10:26:13.950968   f:437.77051440638417 MHz.   payload(base32):QKTYAAIBO7XOXPAAAAN6EAAAVCCAAABSNP7QCKQEAAAACTQAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAACAIBAEAQCAAAAF365254AAAHX7V4AAGM362LVEWBIALLFBDQ47QAAAAQAAAGQXRAAAAAAAAQAAAKYYAAAAAAO7XOXPABAEAQCAAAAAAACE47AAAAAALX53V3XTFEFUNS3TMZMY======   P_pl:5.3909927757487215e-06   P_noise:2.6806e-08
2025-11-19T10:27:13.805092   f:437.76673445614085 MHz.   payload(base32):QKTYAAIAO7XOX6ATMMI7GDRCDR7QAGYAAEAE2AADACEABAYBTMAZWAFVABTADFAA64AAIAAEAACAABIAAAAAAA3X53V7QAA7AAP77D7W777ZC57O5P4AACQAAAAACAACAAAAGTQAEQACOR63OG5ZBZNEWU======   P_pl:9.632465919923735e-07   P_noise:2.1604572735938988e-08
2025-11-19T10:27:13.951340   f:437.7668017206589 MHz.   payload(base32):QKTYAAIBO7XOX6AAAAN6EAAAVBDAAABSNP7QCKQEAAAACTQAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAACAIBAEAQCAAAAF36527YAAAHX7V6AAGM362LVEWUUALLFBDQ47QAAAAQAAAGQ4MAAAAAAAAQAAAKZAAAAAAAO7XOX6ABAEAQCAAAAAAACE47AAAAAALX53V7PKUZTRMWGGAQ3Y======   P_pl:2.0467797165814463e-06   P_noise:2.16294215485756e-08
2025-11-19T10:28:13.797929   f:437.76559864424974 MHz.   payload(base32):QKTYAAIAO7XOYNAS6IJGUDY2DRWAAGYAAEAFAAADABQQC7AA6YAPMAFBAGPADPQBFAAAKAAEAACQABIAAAAAAA3X53WDIABCAARP7D7W777ZM57O5Q2AAAQAAAAACAACAAAAGTIAE4ACVSULO5YXRGKXHQ======   P_pl:7.11202869399428e-07   P_noise:1.67275e-08
2025-11-19T10:28:13.943321   f:437.765680902569 MHz.   payload(base32):QKTYAAIBO7XOYNAAAAN6CAAAVADQAABSNP7QCKQEAAAACTQAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAACAIBAEAQCAAAAF3653BUAAAHX7WAAAGM362LVEXIAALLFBDQ47QAAAAQAAAGRBHAAAAAAAAQAAAKZIAAAAAAO7XOYNABAEAQCAAAAAAACE47AAAAAALX53WDH7CPVYQQZ5CSR4======   P_pl:9.024290657414171e-07   P_noise:1.6727500000000002e-08
2025-11-19T10:30:13.804931   f:437.76483550480594 MHz.   payload(base32):QKTYAAIAO7XOZLAPRII7GEBYDSMAAGYAAEAFAAADAA5QBAYA6EAPCAF6AHPADYAAUUAAKAAFAACQABIAAAAAAA3X53WKYABJAAU77DXRTT7Y657O5SWAAAQAAAAACAAEAAAAGTIAFUADDJ7ICVHIHQJ2JI======   P_pl:1.9942402478551001e-07   P_noise:2.0790199999999997e-08
2025-11-19T10:30:13.951223   f:437.76501251532454 MHz.   payload(base32):QKTYAAIBO7XOZLAAAAN6EAAAU6FQAABSNP7QCKQEAAAACTQAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAACAIBAEAQCAAAAF3653FMAAAHX7WEAAGM362LVEYOYALLFBDQ47QAAAAQAAAGRK5AAAAAAAAQAAAKZYAAAAAAO7XOZLABAEAQCAAAAAAACE47AAAAAALX53WKXHZ2IVOESD5RQ4======   P_pl:3.2716793644996345e-07   P_noise:2.07902e-08
2025-11-19T11:55:13.688204   f:437.78403533514626 MHz.   payload(base32):QKTYAAIAO7XQBGARK4JGUDT5DQHAAGYAAEAE2AADAA7ABAYBPMAXWAE6AENADMQCAIAAAAAAAAAQAAQAAAAAAA3X54AJQAA4AAN767H7L77X457PACMAABIAAAAACAADAAAAGTQADYACFEKMMR7S6TLOZA======   P_pl:6.525134127740705e-07   P_noise:3.4986299999999996e-08
2025-11-19T11:56:13.673413   f:437.783135599986 MHz.   payload(base32):QKTYAAIAO7XQBVAVCEJGUDUZDPHQAGYAAEAE2AADABMQASIAAAAAAAEPAAEQARQB3UAAAAABAAAQAAQAAAAAAA3X54ANIAA2AAM77DP6637Y257PADKAAAQAAAAACAADAAAAGTQADQACBVMOYEJCGRQV5A======   P_pl:7.368792869399427e-07   P_noise:3.89425e-08
2025-11-19T11:58:13.667993   f:437.7784393177824 MHz.   payload(base32):QKTYAAIAO7XQCTAUTIJGUEZBDQEAAGYAAEAE2AADAA7AA2YADEABSAEYAGNQC3AB6YAAEAACAABAAAYAAAAAAA3X54AUYAAZAAMP7CQNK37YQ57PAFGAAAQAAAAACAADAAAAGTQADQACBRRCDTNLEIKKRM======   P_pl:8.547306419447092e-07   P_noise:2.3626877693040992e-08
2025-11-19T11:58:13.814670   f:437.778392987492 MHz.   payload(base32):QKTYAAIBO7XQCTAAAAN6CAAASIZQAABSNP7QCKQEAAAACTQAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAACAIBAEAQCAAAAF366AKMAAAHX73UAAGM362LVGNXYALLFBDQ47QAAAAQAAAG6VFAAAAAAAAQAAALPYAAAAAAO7XQCTABAEAQCAAAAAAACE47AAAAAALX54AUXEMV3BXRCJA7AA======   P_pl:1.1694913878743607e-07   P_noise:2.433270350620891e-08
2025-11-19T11:59:13.673084   f:437.7743094164193 MHz.   payload(base32):QKTYAAIAO7XQDCARBQJGUDPADQEAAGYAAEAE2AADAA5QASIB2YA5MAE6AAEQCWQB3UAAGAADAABQABAAAAAAAA3X54AYQAA2AAM77CXZVT7ZM57PAGEAAAYAAAAACACFAAAAGTQADYACDHODJBBRCDL7RE======   P_pl:1.5985945757864635e-06   P_noise:5.72971e-08
2025-11-19T11:59:13.817615   f:437.7744805779328 MHz.   payload(base32):QKTYAAIBO7XQDCAAAAN6EAAASH2QAABSNP7QCKQEAAAACTQAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAACAIBAEAQCAAAAF366AMIAAAHX73WAAGM362LVGOLEALLFBDQ47QAAAAQAAAG62AAAAAAAAAQAAALQAAAAAAAO7XQDCABAEAQCAAAAAAACE47AAAAAALX54AYPIYDNDMVW67UTA======   P_pl:1.0855333820306793e-06   P_noise:5.7297100000000006e-08
2025-11-19T11:59:48.305715   f:437.77822222211836 MHz.   payload(base32):SRIHQAAAAEBAGBAFAYDQQCIKBMGA2DQPCAIREEYUCULBOGAZDINRYHI6D4QCCIRDEQSSMJZIFEVCWLBNFYXTAMJSGM2DKNRXHA4TUOZ4HU7D6QCBIJBUIRKGI5EESSSLJRGU4T2QKFJFGVCVKZLVQWK2LNOF2XS7MBQWEY3EMVTGO2DJNJVWY3LON5YHC4TTOR2XM53YPF5HW7D5PZ7YBAMCQOCILBUHRCEYVC4MRWHI7EERSKJZJFMWS6MJTGU3TSOZ5H5AUGRKHJFFU2T2RKNKVOWK3LVPWCY3FM5UWW3LPOFZXK53ZPN6X7AMDQWDYTC4NR64WULIY===   P_pl:1.1934278766066837   P_noise:4.2588199999999995e-08
2025-11-19T11:59:53.668990   f:437.7785892944128 MHz.   payload(base32):SRIHSAAAAEBAGBAFAYDQQCIKBMGA2DQPCAIREEYUCULBOGAZDINRYHI6D4QCCIRDEQSSMJZIFEVCWLBNFYXTAMJSGM2DKNRXHA4TUOZ4HU7D6QCBIJBUIRKGI5EESSSLJRGU4T2QKFJFGVCVKZLVQWK2LNOF2XS7MBQWEY3EMVTGO2DJNJVWY3LON5YHC4TTOR2XM53YPF5HW7D5PZ7YBAMCQOCILBUHRCEYVC4MRWHI7EERSKJZJFMWS6MJTGU3TSOZ5H5AUGRKHJFFU2T2RKNKVOWK3LVPWCY3FM5UWW3LPOFZXK53ZPN6X7AMDQWDYTC4NR3AZONMC===   P_pl:1.1946489974293057   P_noise:5.7435699999999996e-08
2025-11-19T12:00:13.667938   f:437.77071318725234 MHz.   payload(base32):QKTYAAIAO7XQDRARUAI5CERJDRRAAGYAAEAE2AADAA5QBAYBLYAV4AE6AAEQCIAAUUAAIAADAACAABIAAAAAAA3X54A4IAA4AAN77CHRLX7Y257PAHCAAAYAAAAACAE5AAAAGTQAEAACGHBJQIP2G6AVV4======   P_pl:1.2686621353670162e-06   P_noise:4.76017e-08
2025-11-19T12:00:13.813796   f:437.77083269221305 MHz.   payload(base32):QKTYAAIBO7XQDRAAAAN6EAAASG3QAABSNP7QCKQEAAAACTQAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAACAIBAEAQCAAAAF366AOEAAAHX73YAAGM362LVGO6QALLFBDQ47QAAAAQAAAG663AAAAAAAAQAAALQIAAAAAAO7XQDRABAEAQCAAAAAAACE47AAAAAALX54A4HRBLQ3EK2CGDDQ======   P_pl:1.100160365230095e-06   P_noise:4.76017e-08
2025-11-19T12:00:28.998485   f:437.7804440330921 MHz.   payload(base32):SRIHUAAAAEBAGBAFAYDQQCIKBMGA2DQPCAIREEYUCULBOGAZDINRYHI6D4QCCIRDEQSSMJZIFEVCWLBNFYXTAMJSGM2DKNRXHA4TUOZ4HU7D6QCBIJBUIRKGI5EESSSLJRGU4T2QKFJFGVCVKZLVQWK2LNOF2XS7MBQWEY3EMVTGO2DJNJVWY3LON5YHC4TTOR2XM53YPF5HW7D5PZ7YBAMCQOCILBUHRCEYVC4MRWHI7EERSKJZJFMWS6MJTGU3TSOZ5H5AUGRKHJFFU2T2RKNKVOWK3LVPWCY3FM5UWW3LPOFZXK53ZPN6X7AMDQWDYTC4NRY6JY6GY===   P_pl:1.1945933984575836   P_noise:6.19762e-08
2025-11-19T12:00:33.060907   f:437.78064283345077 MHz.   payload(base32):SRIHWAAAAEBAGBAFAYDQQCIKBMGA2DQPCAIREEYUCULBOGAZDINRYHI6D4QCCIRDEQSSMJZIFEVCWLBNFYXTAMJSGM2DKNRXHA4TUOZ4HU7D6QCBIJBUIRKGI5EESSSLJRGU4T2QKFJFGVCVKZLVQWK2LNOF2XS7MBQWEY3EMVTGO2DJNJVWY3LON5YHC4TTOR2XM53YPF5HW7D5PZ7YBAMCQOCILBUHRCEYVC4MRWHI7EERSKJZJFMWS6MJTGU3TSOZ5H5AUGRKHJFFU2T2RKNKVOWK3LVPWCY3FM5UWW3LPOFZXK53ZPN6X7AMDQWDYTC4NRZZ7C52M===   P_pl:1.195540735218509   P_noise:4.4474699999999997e-08
2025-11-19T12:00:42.006987   f:437.78095259635916 MHz.   payload(base32):SRIHYAAAAEBAGBAFAYDQQCIKBMGA2DQPCAIREEYUCULBOGAZDINRYHI6D4QCCIRDEQSSMJZIFEVCWLBNFYXTAMJSGM2DKNRXHA4TUOZ4HU7D6QCBIJBUIRKGI5EESSSLJRGU4T2QKFJFGVCVKZLVQWK2LNOF2XS7MBQWEY3EMVTGO2DJNJVWY3LON5YHC4TTOR2XM53YPF5HW7D5PZ7YBAMCQOCILBUHRCEYVC4MRWHI7EERSKJZJFMWS6MJTGU3TSOZ5H5AUGRKHJFFU2T2RKNKVOWK3LVPWCY3FM5UWW3LPOFZXK53ZPN6X7AMDQWDYTC4NR766DKKM===   P_pl:1.1947148329048844   P_noise:4.25824e-08
2025-11-19T12:01:13.664581   f:437.76833767612067 MHz.   payload(base32):QKTYAAIAO7XQEAAPIIIHWE75DRMQAGYAAEAFAAADABFQC5IAOIAHEAFSAEQACTQBFAAAIAAEAACAABIAAAAAAA3X54BAAAA6AAO77DAOXD7YY57PAIAAAAQAAAAACAACAAAAGTQAEIACMDZSUBSS7AF4LI======   P_pl:1.270071534795043e-06   P_noise:3.50859e-08
2025-11-19T12:01:13.810696   f:437.7684479506892 MHz.   payload(base32):QKTYAAIBO7XQEAAAAAN6EAAASF4QAABSNP7QCKQEAAAACTQAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAACAIBAEAQCAAAAF366AQAAAAHX732AAGM362LVGPR4ALLFBDQ47QAAAAQAAAG7DWAAAAAAAAQAAALQQAAAAAAO7XQEAABAEAQCAAAAAAACE47AAAAAALX54A76OTBQBO7BQJESA======   P_pl:1.179795734112491e-06   P_noise:3.50859e-08
2025-11-19T12:01:48.643039   f:437.7830150013622 MHz.   payload(base32):SRIH2AAAAEBAGBAFAYDQQCIKBMGA2DQPCAIREEYUCULBOGAZDINRYHI6D4QCCIRDEQSSMJZIFEVCWLBNFYXTAMJSGM2DKNRXHA4TUOZ4HU7D6QCBIJBUIRKGI5EESSSLJRGU4T2QKFJFGVCVKZLVQWK2LNOF2XS7MBQWEY3EMVTGO2DJNJVWY3LON5YHC4TTOR2XM53YPF5HW7D5PZ7YBAMCQOCILBUHRCEYVC4MRWHI7EERSKJZJFMWS6MJTGU3TSOZ5H5AUGRKHJFFU2T2RKNKVOWK3LVPWCY3FM5UWW3LPOFZXK53ZPN6X7AMDQWDYTC4NRY7BEKFG===   P_pl:1.196689439588689   P_noise:2.66941e-08
2025-11-19T12:01:55.402038   f:437.7830928762613 MHz.   payload(base32):SRIH4AAAAEBAGBAFAYDQQCIKBMGA2DQPCAIREEYUCULBOGAZDINRYHI6D4QCCIRDEQSSMJZIFEVCWLBNFYXTAMJSGM2DKNRXHA4TUOZ4HU7D6QCBIJBUIRKGI5EESSSLJRGU4T2QKFJFGVCVKZLVQWK2LNOF2XS7MBQWEY3EMVTGO2DJNJVWY3LON5YHC4TTOR2XM53YPF5HW7D5PZ7YBAMCQOCILBUHRCEYVC4MRWHI7EERSKJZJFMWS6MJTGU3TSOZ5H5AUGRKHJFFU2T2RKNKVOWK3LVPWCY3FM5UWW3LPOFZXK53ZPN6X7AMDQWDYTC4NR2FYL56I===   P_pl:1.1948958046272495   P_noise:2.7687299999999998e-08
2025-11-19T12:02:04.900391   f:437.78330922589294 MHz.   payload(base32):SRIH6AAAAEBAGBAFAYDQQCIKBMGA2DQPCAIREEYUCULBOGAZDINRYHI6D4QCCIRDEQSSMJZIFEVCWLBNFYXTAMJSGM2DKNRXHA4TUOZ4HU7D6QCBIJBUIRKGI5EESSSLJRGU4T2QKFJFGVCVKZLVQWK2LNOF2XS7MBQWEY3EMVTGO2DJNJVWY3LON5YHC4TTOR2XM53YPF5HW7D5PZ7YBAMCQOCILBUHRCEYVC4MRWHI7EERSKJZJFMWS6MJTGU3TSOZ5H5AUGRKHJFFU2T2RKNKVOWK3LVPWCY3FM5UWW3LPOFZXK53ZPN6X7AMDQWDYTC4NRZSYUCHY===   P_pl:1.1965288123393316   P_noise:2.50528e-08
2025-11-19T12:02:11.020000   f:437.7834029305812 MHz.   payload(base32):SRIGAAAAAEBAGBAFAYDQQCIKBMGA2DQPCAIREEYUCULBOGAZDINRYHI6D4QCCIRDEQSSMJZIFEVCWLBNFYXTAMJSGM2DKNRXHA4TUOZ4HU7D6QCBIJBUIRKGI5EESSSLJRGU4T2QKFJFGVCVKZLVQWK2LNOF2XS7MBQWEY4H5F6MW===   P_pl:1.1973793799126637   P_noise:2.49989e-08
2025-11-19T12:02:13.664468   f:437.76695426335107 MHz.   payload(base32):QKTYAAIAO7XQEPAQSUJEQFBNDR7QAGYAAEAE2AADABCAASIAUMAKGAFHADSQCTQARQAAKAAEAACAABIAAAAAAA3X54BDYABBAAQP7FQCSD7YQ57PAI6AAAQAAAAACAACAAAAGTQAEUACTS57ZBZQFAZV3Q======   P_pl:5.39354192564347e-07   P_noise:2.41603e-08
2025-11-19T12:02:13.810454   f:437.76704871361756 MHz.   payload(base32):QKTYAAIBO7XQEPAAAAN6CAAASE5QAABSNP7QCKQEAAAACTQAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAACAIBAEAQCAAAAF366AR4AAAHX734AAGM362LVGQFIALLFBDQ47QAAAAQAAAG7IRAAAAAAAAQAAALQYAAAAAAO7XQEPABAEAQCAAAAAAACE47AAAAAALX54BDWBOZU3UQ7QGM3I======   P_pl:4.3305809861212564e-07   P_noise:2.4160300000000002e-08
